playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.position,playerDetails.photoURL,team.teamName,team.teamAbbr,team.teamNickname,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I992049,21.0,Jayden,Short,178,76,15,RIGHT,VIC,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992049.png?i10c=img.resize(scale_height:0.6),Richmond,RICH,Tigers,CD_T120,21.0,79.2,4.0,28.0,3.0,32.0,5.0,22.7,22.0,5.0,28.0,96.0,0.0,0.0,0.0,112.0,82.5,400.0,1539.0,330.0,241.0,0.0,8.0,11.0,0.0,3.0,0.0,75.0,103.0,0.0,0.0,0.0,0.0,55.0,15.0,89.0,81.1,297.0,2.9,113.0,2.0,0.0,10161.0,32.0,179.0,228.0,275.5,95.0,0.0,67.0,28.0,6.0,23.0,8.0,28.0,0.0,11.0,343.0,79.0,247.0,21.0,79.2,0.2,1.3,0.1,1.5,0.2,22.7,1.0,0.2,28.0,4.6,0.0,0.0,0.0,5.3,82.5,19.0,73.3,15.7,11.5,0.0,0.4,0.5,0.0,0.1,0.0,3.6,4.9,0.0,0.0,0.0,0.0,2.6,0.7,4.2,81.1,14.1,2.9,5.4,0.1,0.0,483.9,1.5,8.5,275.5,4.5,0.0,3.2,1.3,0.3,1.1,0.4,1.3,0.0,0.5,16.3,3.8,11.8
CD_I992054,6.0,Roarke,Smith,181,83,37,LEFT,VIC,MIDFIELDER_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992054.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,WB,Bulldogs,CD_T140,6.0,76.9,1.0,0.0,1.0,8.0,2.0,66.7,3.0,0.0,45.1,32.0,1.0,0.0,0.0,29.0,74.3,70.0,246.0,52.0,18.0,3.0,2.0,2.0,50.0,2.0,2.0,26.0,41.0,0.0,0.0,0.0,0.0,8.0,1.0,21.0,62.1,29.0,0.7,12.0,1.0,2.0,709.0,11.0,58.0,487.0,88.2,2.0,0.0,16.0,4.0,4.0,3.0,4.0,8.0,3.0,5.0,71.0,13.0,39.0,6.0,76.9,0.2,0.0,0.2,1.3,0.3,66.7,0.5,0.0,45.1,5.3,0.2,0.0,0.0,4.8,74.3,11.7,41.0,8.7,3.0,0.5,0.3,0.3,50.0,0.3,0.3,4.3,6.8,0.0,0.0,0.0,0.0,1.3,0.2,3.5,62.1,4.8,0.7,2.0,0.2,0.3,118.2,1.8,9.7,88.2,0.3,0.0,2.7,0.7,0.7,0.5,0.7,1.3,0.5,0.8,11.8,2.2,6.5
CD_I992059,0.0,Sam,Switkowski,179,74,39,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992059.png?i10c=img.resize(scale_height:0.6),Fremantle,FRE,Dockers,CD_T60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,174.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I992128,8.0,Ryan,Burton,191,90,3,RIGHT,SA,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992128.png?i10c=img.resize(scale_height:0.6),Port Adelaide,PORT,Power,CD_T110,8.0,63.9,1.0,2.0,1.0,14.0,2.0,20.0,10.0,3.0,28.7,27.0,0.0,0.0,0.0,22.0,72.3,101.0,393.0,73.0,50.0,0.0,2.0,0.0,0.0,1.0,0.0,21.0,27.0,0.0,0.0,0.0,0.0,8.0,4.0,20.0,67.6,74.0,2.7,30.0,0.0,1.0,1731.0,16.0,41.0,249.0,272.4,19.0,0.0,18.0,8.0,2.0,13.0,3.0,8.0,0.0,4.0,94.0,14.0,67.0,8.0,63.9,0.1,0.3,0.1,1.8,0.3,20.0,1.3,0.4,28.7,3.4,0.0,0.0,0.0,2.8,72.3,12.6,49.1,9.1,6.3,0.0,0.3,0.0,0.0,0.1,0.0,2.6,3.4,0.0,0.0,0.0,0.0,1.0,0.5,2.5,67.6,9.3,2.7,3.8,0.0,0.1,216.4,2.0,5.1,272.4,2.4,0.0,2.3,1.0,0.3,1.6,0.4,1.0,0.0,0.5,11.8,1.8,8.4
CD_I992242,16.0,Jordan,Dawson,191,85,34,LEFT,SA,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992242.png?i10c=img.resize(scale_height:0.6),Sydney Swans,SYD,Swans,CD_T160,16.0,83.9,7.0,1.0,1.0,34.0,4.0,36.4,11.0,14.0,30.0,72.0,10.0,2.0,20.0,76.0,69.2,260.0,1058.0,180.0,122.0,2.0,10.0,13.0,35.3,10.0,6.0,43.0,77.0,0.0,0.0,0.0,0.0,35.0,24.0,62.0,66.7,183.0,2.4,59.0,4.0,0.0,5312.0,46.0,150.0,261.0,261.2,47.0,14.0,52.0,16.0,17.0,36.0,13.0,38.0,5.0,14.0,240.0,45.0,168.0,16.0,83.9,0.4,0.1,0.1,2.1,0.3,36.4,0.7,0.9,30.0,4.5,0.6,0.1,20.0,4.8,69.2,16.3,66.1,11.3,7.6,0.1,0.6,0.8,35.3,0.6,0.4,2.7,4.8,0.0,0.0,0.0,0.0,2.2,1.5,3.9,66.7,11.4,2.4,3.7,0.3,0.0,332.0,2.9,9.4,261.2,2.9,0.9,3.3,1.0,1.1,2.3,0.8,2.4,0.3,0.9,15.0,2.8,10.5
CD_I992330,0.0,Jordon,Sweet,203,105,41,RIGHT,SA,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992330.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,WB,Bulldogs,CD_T140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I992351,18.0,Bailey,Williams,187,88,34,RIGHT,SA,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992351.png?i10c=img.resize(scale_height:0.6),Western Bulldogs,WB,Bulldogs,CD_T140,18.0,84.2,2.0,7.0,3.0,34.0,11.0,52.4,21.0,7.0,28.2,77.0,0.0,0.0,0.0,97.0,79.2,298.0,1145.0,236.0,154.0,1.0,9.0,12.0,60.0,3.0,3.0,56.0,96.0,0.0,0.0,0.0,0.0,41.0,26.0,85.0,76.2,202.0,2.1,82.0,1.0,0.0,7126.0,39.0,126.0,368.0,191.6,89.0,0.0,55.0,25.0,5.0,31.0,5.0,24.0,0.0,8.0,273.0,57.0,196.0,18.0,84.2,0.1,0.4,0.2,1.9,0.6,52.4,1.2,0.4,28.2,4.3,0.0,0.0,0.0,5.4,79.2,16.6,63.6,13.1,8.6,0.1,0.5,0.7,60.0,0.2,0.2,3.1,5.3,0.0,0.0,0.0,0.0,2.3,1.4,4.7,76.2,11.2,2.1,4.6,0.1,0.0,395.9,2.2,7.0,191.6,4.9,0.0,3.1,1.4,0.3,1.7,0.3,1.3,0.0,0.4,15.2,3.2,10.9
CD_I992374,19.0,Dan,Butler,182,81,16,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992374.png?i10c=img.resize(scale_height:0.6),St Kilda,STK,Saints,CD_T130,19.0,87.2,12.0,12.0,1.0,40.0,0.0,0.0,0.0,2.0,35.6,69.0,6.0,2.0,33.3,65.0,64.9,205.0,1128.0,133.0,93.0,18.0,15.0,14.0,63.0,10.0,29.0,50.0,49.0,0.0,0.0,0.0,0.0,53.0,2.0,26.0,59.6,156.0,3.2,37.0,14.0,4.0,4678.0,10.0,309.0,296.0,229.8,8.0,0.0,81.0,7.0,46.0,5.0,4.0,74.0,37.0,5.0,194.0,48.0,125.0,19.0,87.2,0.6,0.6,0.1,2.1,0.0,0.0,0.0,0.1,35.6,3.6,0.3,0.1,33.3,3.4,64.9,10.8,59.4,7.0,4.9,0.9,0.8,0.7,63.0,0.5,1.5,2.6,2.6,0.0,0.0,0.0,0.0,2.8,0.1,1.4,59.6,8.2,3.2,1.9,0.7,0.2,246.2,0.5,16.3,229.8,0.4,0.0,4.3,0.4,2.4,0.3,0.2,3.9,1.9,0.3,10.2,2.5,6.6
CD_I992462,5.0,Daniel,Howe,191,89,17,RIGHT,VIC,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992462.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,5.0,80.2,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,27.5,14.0,0.0,0.0,0.0,32.0,75.5,53.0,222.0,40.0,25.0,0.0,1.0,3.0,100.0,3.0,2.0,8.0,17.0,0.0,0.0,0.0,0.0,8.0,4.0,12.0,69.4,36.0,2.1,16.0,0.0,0.0,914.0,14.0,54.0,396.0,164.2,4.0,0.0,18.0,5.0,2.0,9.0,3.0,5.0,0.0,3.0,51.0,9.0,37.0,5.0,80.2,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.2,27.5,2.8,0.0,0.0,0.0,6.4,75.5,10.6,44.4,8.0,5.0,0.0,0.2,0.6,100.0,0.6,0.4,1.6,3.4,0.0,0.0,0.0,0.0,1.6,0.8,2.4,69.4,7.2,2.1,3.2,0.0,0.0,183.0,2.8,10.8,164.2,0.8,0.0,3.6,1.0,0.4,1.8,0.6,1.0,0.0,0.6,10.2,1.8,7.4
CD_I992468,19.0,Rowan,Marshall,201,106,19,RIGHT,VIC,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992468.png?i10c=img.resize(scale_height:0.6),St Kilda,STK,Saints,CD_T130,19.0,85.4,11.0,0.0,16.0,55.0,4.0,44.4,9.0,30.0,59.5,160.0,42.0,9.0,21.4,75.0,67.4,267.0,1467.0,180.0,122.0,12.0,24.0,30.0,50.0,6.0,13.0,80.0,74.0,284.0,87.0,30.6,44.2,58.0,19.0,46.0,63.2,193.0,2.6,83.0,16.0,10.0,5081.0,30.0,199.0,19.0,467.4,9.0,642.0,72.0,35.0,26.0,27.0,35.0,40.0,6.0,51.0,269.0,55.0,109.0,19.0,85.4,0.6,0.0,0.8,2.9,0.2,44.4,0.5,1.6,59.5,8.4,2.2,0.5,21.4,3.9,67.4,14.1,77.2,9.5,6.4,0.6,1.3,1.6,50.0,0.3,0.7,4.2,3.9,14.9,4.6,30.6,44.2,3.1,1.0,2.4,63.2,10.2,2.6,4.4,0.8,0.5,267.5,1.6,10.5,467.4,0.5,33.8,3.8,1.8,1.4,1.4,1.8,2.1,0.3,2.7,14.2,2.9,5.7
CD_I992472,7.0,Oscar,McDonald,196,100,28,RIGHT,VIC,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992472.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,7.0,95.9,0.0,0.0,0.0,15.0,4.0,33.3,12.0,2.0,35.3,24.0,1.0,1.0,100.0,31.0,69.6,69.0,250.0,48.0,27.0,1.0,5.0,1.0,0.0,0.0,0.0,21.0,27.0,1.0,0.0,0.0,50.0,7.0,8.0,33.0,64.3,42.0,1.6,17.0,0.0,0.0,985.0,38.0,40.0,372.0,181.1,11.0,2.0,9.0,3.0,0.0,36.0,0.0,8.0,0.0,0.0,68.0,18.0,44.0,7.0,95.9,0.0,0.0,0.0,2.1,0.6,33.3,1.7,0.3,35.3,3.4,0.1,0.1,100.0,4.4,69.6,9.9,35.7,6.9,3.9,0.1,0.7,0.1,0.0,0.0,0.0,3.0,3.9,0.1,0.0,0.0,50.0,1.0,1.1,4.7,64.3,6.0,1.6,2.4,0.0,0.0,140.8,5.4,5.7,181.1,1.6,0.3,1.3,0.4,0.0,5.1,0.0,1.1,0.0,0.0,9.7,2.6,6.3
CD_I992499,0.0,Kayne,Turner,180,75,28,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992499.png?i10c=img.resize(scale_height:0.6),North Melbourne,NMFC,Kangaroos,CD_T100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,260.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I992644,3.0,Braydon,Preuss,206,114,21,RIGHT,QLD,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992644.png?i10c=img.resize(scale_height:0.6),Melbourne,MELB,Demons,CD_T90,3.0,71.9,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,65.2,15.0,5.0,0.0,0.0,7.0,65.2,23.0,150.0,15.0,9.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,7.0,64.0,21.0,32.8,63.4,6.0,3.0,6.0,56.3,16.0,2.3,6.0,0.0,0.0,470.0,3.0,16.0,525.0,72.3,2.0,101.0,10.0,8.0,2.0,3.0,2.0,1.0,0.0,2.0,23.0,5.0,8.0,3.0,71.9,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,65.2,5.0,1.7,0.0,0.0,2.3,65.2,7.7,50.0,5.0,3.0,0.0,0.3,1.7,0.0,0.0,0.0,1.7,2.3,21.3,7.0,32.8,63.4,2.0,1.0,2.0,56.3,5.3,2.3,2.0,0.0,0.0,156.8,1.0,5.3,72.3,0.7,33.7,3.3,2.7,0.7,1.0,0.7,0.3,0.0,0.7,7.7,1.7,2.7
CD_I992752,5.0,Archie,Smith,202,109,44,RIGHT,QLD,RUCK,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992752.png?i10c=img.resize(scale_height:0.6),Brisbane Lions,BL,Lions,CD_T20,5.0,50.7,0.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,63.0,17.0,3.0,0.0,0.0,10.0,70.4,27.0,142.0,19.0,6.0,0.0,5.0,3.0,0.0,1.0,0.0,9.0,18.0,57.0,13.0,22.8,41.0,3.0,0.0,2.0,66.7,9.0,0.5,2.0,0.0,1.0,186.0,9.0,27.0,601.0,31.2,1.0,139.0,8.0,4.0,0.0,7.0,4.0,7.0,3.0,9.0,27.0,3.0,10.0,5.0,50.7,0.0,0.0,1.0,2.0,0.0,0.0,0.4,0.0,63.0,3.4,0.6,0.0,0.0,2.0,70.4,5.4,28.4,3.8,1.2,0.0,1.0,0.6,0.0,0.2,0.0,1.8,3.6,11.4,2.6,22.8,41.0,0.6,0.0,0.4,66.7,1.8,0.5,0.4,0.0,0.2,37.2,1.8,5.4,31.2,0.2,27.8,1.6,0.8,0.0,1.4,0.8,1.4,0.6,1.8,5.4,0.6,2.0
CD_I992786,14.0,Jake,Aarts,177,76,39,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/992786.png?i10c=img.resize(scale_height:0.6),Richmond,RICH,Tigers,CD_T120,14.0,79.8,5.0,3.0,0.0,32.0,0.0,0.0,0.0,1.0,40.0,56.0,15.0,2.0,13.3,31.0,72.8,136.0,612.0,99.0,48.0,18.0,18.0,8.0,70.0,4.0,14.0,44.0,64.0,0.0,0.0,0.0,0.0,23.0,2.0,17.0,66.7,72.0,1.1,31.0,10.0,4.0,2106.0,10.0,163.0,536.0,60.6,3.0,0.0,50.0,4.0,20.0,3.0,7.0,33.0,11.0,7.0,140.0,32.0,84.0,14.0,79.8,0.4,0.2,0.0,2.3,0.0,0.0,0.0,0.1,40.0,4.0,1.1,0.1,13.3,2.2,72.8,9.7,43.7,7.1,3.4,1.3,1.3,0.6,70.0,0.3,1.0,3.1,4.6,0.0,0.0,0.0,0.0,1.6,0.1,1.2,66.7,5.1,1.1,2.2,0.7,0.3,150.4,0.7,11.6,60.6,0.2,0.0,3.6,0.3,1.4,0.2,0.5,2.4,0.8,0.5,10.0,2.3,6.0
CD_I993107,16.0,Harry,Himmelberg,194,92,27,RIGHT,NSW,KEY_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/993107.png?i10c=img.resize(scale_height:0.6),GWS Giants,GWS,Giants,CD_T1010,16.0,86.0,4.0,1.0,0.0,34.0,1.0,100.0,1.0,11.0,51.0,78.0,49.0,13.0,26.5,44.0,66.2,154.0,719.0,102.0,61.0,18.0,15.0,14.0,71.4,8.0,15.0,52.0,57.0,14.0,2.0,14.3,21.2,30.0,5.0,28.0,62.9,97.0,1.7,43.0,12.0,9.0,2633.0,36.0,125.0,139.0,333.4,9.0,66.0,54.0,11.0,21.0,32.0,8.0,27.0,8.0,8.0,153.0,38.0,75.0,16.0,86.0,0.3,0.1,0.0,2.1,0.1,100.0,0.1,0.7,51.0,4.9,3.1,0.8,26.5,2.8,66.2,9.6,44.9,6.4,3.8,1.1,0.9,0.9,71.4,0.5,0.9,3.3,3.6,0.9,0.1,14.3,21.2,1.9,0.3,1.8,62.9,6.1,1.7,2.7,0.8,0.6,164.6,2.3,7.8,333.4,0.6,4.1,3.4,0.7,1.3,2.0,0.5,1.7,0.5,0.5,9.6,2.4,4.7
CD_I993480,19.0,Dougal,Howard,199,95,20,RIGHT,NSW,KEY_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/993480.png?i10c=img.resize(scale_height:0.6),St Kilda,STK,Saints,CD_T130,19.0,92.2,1.0,0.0,0.0,42.0,13.0,34.2,38.0,8.0,32.9,56.0,0.0,0.0,0.0,67.0,83.8,198.0,844.0,166.0,132.0,0.0,17.0,9.0,50.0,1.0,1.0,32.0,38.0,3.0,0.0,0.0,60.0,10.0,30.0,83.0,82.5,160.0,4.2,76.0,0.0,0.0,3730.0,140.0,75.0,203.0,280.8,66.0,5.0,28.0,11.0,2.0,123.0,2.0,23.0,1.0,2.0,170.0,35.0,114.0,19.0,92.2,0.1,0.0,0.0,2.2,0.7,34.2,2.0,0.4,32.9,2.9,0.0,0.0,0.0,3.5,83.8,10.4,44.4,8.7,6.9,0.0,0.9,0.5,50.0,0.1,0.1,1.7,2.0,0.2,0.0,0.0,60.0,0.5,1.6,4.4,82.5,8.4,4.2,4.0,0.0,0.0,196.3,7.4,3.9,280.8,3.5,0.3,1.5,0.6,0.1,6.5,0.1,1.2,0.1,0.1,8.9,1.8,6.0
CD_I993771,19.0,Marlion,Pickett,184,84,50,RIGHT,WA,MIDFIELDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/993771.png?i10c=img.resize(scale_height:0.6),Richmond,RICH,Tigers,CD_T120,19.0,79.6,4.0,6.0,6.0,58.0,0.0,0.0,2.0,4.0,42.9,105.0,2.0,1.0,50.0,99.0,59.9,232.0,977.0,139.0,61.0,5.0,13.0,8.0,44.4,6.0,4.0,81.0,113.0,0.0,0.0,0.0,0.0,44.0,11.0,59.0,51.3,119.0,1.1,43.0,5.0,3.0,4497.0,38.0,223.0,490.0,94.6,19.0,2.0,62.0,20.0,9.0,19.0,13.0,67.0,5.0,19.0,245.0,53.0,140.0,19.0,79.6,0.2,0.3,0.3,3.1,0.0,0.0,0.1,0.2,42.9,5.5,0.1,0.1,50.0,5.2,59.9,12.2,51.4,7.3,3.2,0.3,0.7,0.4,44.4,0.3,0.2,4.3,5.9,0.0,0.0,0.0,0.0,2.3,0.6,3.1,51.3,6.3,1.1,2.3,0.3,0.2,236.7,2.0,11.7,94.6,1.0,0.1,3.3,1.1,0.5,1.0,0.7,3.5,0.3,1.0,12.9,2.8,7.4
CD_I993794,16.0,Blake,Hardwick,181,80,15,RIGHT,VIC,MEDIUM_DEFENDER,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/993794.png?i10c=img.resize(scale_height:0.6),Hawthorn,HAW,Hawks,CD_T80,16.0,82.8,0.0,0.0,0.0,22.0,7.0,35.0,20.0,2.0,33.3,60.0,1.0,1.0,100.0,101.0,84.1,207.0,760.0,174.0,115.0,3.0,7.0,2.0,50.0,2.0,1.0,51.0,67.0,0.0,0.0,0.0,0.0,18.0,7.0,61.0,82.1,140.0,2.1,45.0,1.0,0.0,4222.0,48.0,137.0,216.0,270.0,59.0,0.0,33.0,12.0,2.0,38.0,6.0,21.0,1.0,6.0,180.0,32.0,120.0,16.0,82.8,0.0,0.0,0.0,1.4,0.4,35.0,1.3,0.1,33.3,3.8,0.1,0.1,100.0,6.3,84.1,12.9,47.5,10.9,7.2,0.2,0.4,0.1,50.0,0.1,0.1,3.2,4.2,0.0,0.0,0.0,0.0,1.1,0.4,3.8,82.1,8.8,2.1,2.8,0.1,0.0,263.9,3.0,8.6,270.0,3.7,0.0,2.1,0.8,0.1,2.4,0.4,1.3,0.1,0.4,11.3,2.0,7.5
CD_I993795,12.0,David,Cuningham,186,83,28,RIGHT,VIC,MEDIUM_FORWARD,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2020/993795.png?i10c=img.resize(scale_height:0.6),Carlton,CARL,Blues,CD_T30,12.0,76.2,6.0,11.0,1.0,23.0,0.0,0.0,0.0,4.0,41.2,56.0,8.0,1.0,12.5,38.0,68.1,138.0,601.0,94.0,42.0,12.0,6.0,5.0,40.0,4.0,6.0,42.0,66.0,0.0,0.0,0.0,0.0,31.0,1.0,15.0,58.3,72.0,1.1,32.0,4.0,3.0,2474.0,6.0,133.0,423.0,144.4,3.0,0.0,50.0,7.0,15.0,2.0,8.0,32.0,10.0,9.0,136.0,23.0,80.0,12.0,76.2,0.5,0.9,0.1,1.9,0.0,0.0,0.0,0.3,41.2,4.7,0.7,0.1,12.5,3.2,68.1,11.5,50.1,7.8,3.5,1.0,0.5,0.4,40.0,0.3,0.5,3.5,5.5,0.0,0.0,0.0,0.0,2.6,0.1,1.3,58.3,6.0,1.1,2.7,0.3,0.3,206.2,0.5,11.1,144.4,0.3,0.0,4.2,0.6,1.3,0.2,0.7,2.7,0.8,0.8,11.3,1.9,6.7
